id,reference_id,amount,currency,date,status,can_cancel
409341855,31767612,446.04,SAR,"2022-02-20 16:41:14.000000","تم التوصيل",
1401220229,31766818,262.2,SAR,"2022-02-20 16:20:05.000000","تم التوصيل",
316757374,31762395,237.78,SAR,"2022-02-20 14:32:37.000000","تم التوصيل",
907921586,31754263,231,SAR,"2022-02-20 10:34:29.000000","تم التنفيذ",
161217494,31750515,240.56,SAR,"2022-02-20 07:50:19.000000","تم التوصيل",
884415744,31745445,81.65,SAR,"2022-02-20 02:46:45.000000","تم التنفيذ",
779708442,31735999,112.11,SAR,"2022-02-19 22:59:12.000000","تم التوصيل",
1447978629,31731490,202.15,SAR,"2022-02-19 21:35:13.000000","تم التوصيل",
2087613127,31727972,136.61,SAR,"2022-02-19 20:35:41.000000","تم التوصيل",
1240830579,31722968,80.96,SAR,"2022-02-19 19:12:48.000000","تم التوصيل",
2025075165,31722618,107.15,SAR,"2022-02-19 19:06:51.000000","تم التوصيل",
1495788347,31718560,126.25,SAR,"2022-02-21 01:14:10.000000","تم التنفيذ",
322596068,31717953,241.5,SAR,"2022-02-19 17:41:53.000000","تم التوصيل",
711494497,31717062,175.09,SAR,"2022-02-19 17:26:24.000000","تم التوصيل",
346212609,31709350,112.1,SAR,"2022-02-19 15:00:43.000000","تم التوصيل",
1193954208,31708933,211.08,SAR,"2022-02-19 14:52:01.000000","تم التوصيل",
608495948,31708649,230.66,SAR,"2022-02-19 14:46:32.000000","تم التوصيل",
617131567,31706508,112.11,SAR,"2022-02-19 14:03:38.000000","تم التوصيل",
1345196851,31706264,0,SAR,"2022-02-19 14:01:17.000000","تم التوصيل",
2016068815,31704940,112.09,SAR,"2022-02-19 13:32:45.000000","تم التوصيل",
1671742786,31697895,101.2,SAR,"2022-02-19 09:46:31.000000","تم التنفيذ",
1439723029,31696818,284.05,SAR,"2022-02-19 08:42:41.000000","تم التنفيذ",
84996384,31695237,141.55,SAR,"2022-02-19 06:53:36.000000","تم التوصيل",
1829204457,31684686,141.54,SAR,"2022-02-19 00:38:51.000000","تم التوصيل",
817842208,31677061,136.61,SAR,"2022-02-18 21:53:32.000000","تم التوصيل",
87973681,31675030,482.94,SAR,"2022-02-18 21:13:14.000000","تم التوصيل",
