id,reference_id,amount,currency,date,status,can_cancel
1059863413,2144978,240.45,SAR,"2020-04-10 17:02:39.000000","تم الشحن",
597361629,21445242,378.1,SAR,"2021-08-27 13:00:05.000000","جاري التوصيل",
2100320498,2144343,199,SAR,"2020-04-10 16:16:40.000000","تم الشحن",
621486744,2144317,247.75,SAR,"2020-04-10 16:14:00.000000",ملغي,
973491526,2144227,199,SAR,"2020-04-10 16:07:48.000000","تم الشحن",
654686277,21442018,99.6,SAR,"2021-08-27 11:32:50.000000","تم التوصيل",
180247895,2143988,199.15,SAR,"2020-04-10 15:48:02.000000","تم الشحن",
1999306965,214386,300,SAR,"2019-03-13 16:21:34.000000","تم الشحن",
1409097699,21438536,260.86,SAR,"2021-08-27 09:23:34.000000","جاري التوصيل",
891314910,21428859,335.46,SAR,"2021-08-27 03:43:34.000000","تم الشحن",
77107503,21420684,397.1,SAR,"2021-08-29 18:50:14.000000","تم الشحن",
1046355220,21420465,165.82,SAR,"2021-08-27 00:56:20.000000","تم التوصيل",
191121751,21416692,80.63,SAR,"2021-08-26 23:51:01.000000","جاري التوصيل",
86823076,21415425,56.75,SAR,"2021-08-26 23:30:06.000000","تم الشحن",
213901286,21415235,109.34,SAR,"2021-08-26 23:26:52.000000","جاري التوصيل",
1058844304,214069,88,SAR,"2019-03-13 05:41:19.000000",ملغي,
732563570,21399767,200.85,SAR,"2021-08-26 19:07:13.000000","تم الشحن",
121516315,21399232,429.4,SAR,"2021-08-26 18:57:24.000000","تم التوصيل",
1686576705,213990,400,SAR,"2019-03-13 02:29:17.000000","تم الشحن",
893772692,21398321,104.55,SAR,"2021-08-26 18:40:15.000000","تم التوصيل",
744726855,21394148,265.55,SAR,"2021-08-26 17:26:42.000000","تم الشحن",
1222096408,2139325,199,SAR,"2020-04-10 05:49:56.000000","تم الشحن",
653593596,213849,432,SAR,"2019-03-14 11:57:11.000000","تم الشحن",
1413121795,21383336,122.06,SAR,"2021-08-26 14:04:58.000000","تم التوصيل",
874248069,2137634,137.4,SAR,"2020-04-10 23:56:47.000000","تم الشحن",
856063175,21374820,132.96,SAR,"2021-08-26 11:12:22.000000","تم الشحن",
501071848,21371725,155.97,SAR,"2021-08-26 09:55:39.000000","تم التوصيل",
1851105709,21367818,256.01,SAR,"2021-08-26 08:06:50.000000","تم الشحن",
1821468983,21367444,81.63,SAR,"2021-08-26 07:55:46.000000","تم التوصيل",
1219639990,2136595,199,SAR,"2020-04-09 23:55:00.000000","تم الشحن",
398982731,2136560,199,SAR,"2020-04-09 23:53:03.000000","تم التوصيل",
501803105,2136518,199,SAR,"2020-04-09 23:50:29.000000","تم الشحن",
1835441205,2136466,676.2,SAR,"2020-04-09 23:47:18.000000","تم الشحن",
46711774,2136443,199,SAR,"2020-04-09 23:43:15.000000",مسترجع,
492482203,2136384,199,SAR,"2020-04-09 23:41:15.000000","تم الشحن",
764144585,21360238,92.55,SAR,"2021-08-26 04:47:21.000000","جاري التوصيل",
1593086852,21357345,172.97,SAR,"2021-08-26 03:44:14.000000","تم التوصيل",
1557254639,21355084,236.76,SAR,"2021-08-26 03:02:56.000000","جاري التوصيل",
143483611,2135424,462.2,SAR,"2020-04-09 22:29:34.000000",مسترجع,
671751842,213511,430,SAR,"2019-03-12 19:08:39.000000","تم الشحن",
205574304,213509,445,SAR,"2019-03-12 19:12:21.000000",ملغي,
846967207,213508,599,SAR,"2019-03-12 19:07:23.000000","تم الشحن",
1924928181,2134802,221,SAR,"2020-04-09 21:50:30.000000","تم التوصيل",
666986072,21345533,180.56,SAR,"2021-08-26 00:02:48.000000","تم التوصيل",
1372938663,2134532,262,SAR,"2020-04-09 21:29:22.000000","تم الشحن",
345633841,21343638,276,SAR,"2021-08-25 23:26:40.000000","تم التوصيل",
575531594,2133743,199,SAR,"2020-04-09 20:44:42.000000","تم الشحن",
317311980,21336905,119.08,SAR,"2021-08-25 21:00:53.000000","تم التوصيل",
117535955,21334904,0,SAR,"2021-08-25 20:22:08.000000","تم الشحن",
448316481,2133478,199,SAR,"2020-04-09 20:27:46.000000",ملغي,
813557089,2133190,199,SAR,"2020-04-09 20:11:40.000000","تم الشحن",
1951117640,21330413,189.84,SAR,"2021-08-25 18:40:11.000000","تم الشحن",
1976893638,21328995,1374.61,SAR,"2021-08-25 18:06:58.000000","تم الشحن",
