id,reference_id,amount,currency,date,status,can_cancel
1696248164,25765313,101.95,SAR,"2021-11-06 15:35:30.000000","تم التوصيل",
1877146486,25762259,141.92,SAR,"2021-11-06 14:20:15.000000","تم التوصيل",
1266458475,25762000,120.06,SAR,"2021-11-06 14:14:20.000000","تم التوصيل",
1388629174,25757715,185.61,SAR,"2021-11-06 12:03:29.000000","تم التوصيل",
827956365,25755946,83.09,SAR,"2021-11-06 10:41:14.000000","تم التوصيل",
370256195,25753320,120.06,SAR,"2021-11-06 07:32:17.000000","تم التوصيل",
801850944,25750757,362,SAR,"2021-11-06 04:34:31.000000","تم الشحن",
396738586,25745599,214.11,SAR,"2021-11-06 01:18:33.000000","تم التوصيل",
1692604913,25745494,470.46,SAR,"2021-11-06 01:15:58.000000","تم التوصيل",
1117048085,2574514,195,SAR,"2020-05-02 06:03:44.000000","تم الشحن",
796403821,25744842,402.22,SAR,"2021-11-06 00:57:14.000000","تم التوصيل",
2094342435,25742984,283.05,SAR,"2021-11-06 00:06:36.000000","تم التوصيل",
876751636,25742257,111.22,SAR,"2021-11-05 23:47:22.000000","تم التوصيل",
1557923246,25741067,214.11,SAR,"2021-11-05 23:14:47.000000","تم التوصيل",
1108024742,25741059,246,SAR,"2021-11-05 23:14:40.000000","تم الشحن",
117422371,2573960,150,SAR,"2020-05-02 05:40:30.000000",ملغي,
1390155486,2573947,199,SAR,"2020-05-02 05:38:01.000000","تم الشحن",
181494100,2573809,150,SAR,"2020-05-02 05:33:01.000000","تم الشحن",
2793748,2573745,199,SAR,"2020-05-02 05:33:16.000000","تم الشحن",
496236271,25736524,85,SAR,"2021-11-05 21:25:22.000000","تم التوصيل",
839254516,2573649,199,SAR,"2020-05-02 05:29:42.000000",ملغي,
2088042343,2573508,349,SAR,"2020-05-02 05:19:43.000000","تم الشحن",
170814128,25733141,371.79,SAR,"2021-11-05 20:05:07.000000","تم التوصيل",
1648306654,2573179,300.01,SAR,"2020-05-02 05:07:03.000000","تم الشحن",
541417058,2572999,286.5,SAR,"2020-05-02 05:18:28.000000",ملغي,
727383848,25729933,288.2,SAR,"2021-11-05 18:56:22.000000","تم التوصيل",
